"flight_no","day_of_week","fare_conditions","max_price","min_price","avg_price"
"PG0379","Friday   ","Business","57200.00","57200.00","57200.00"
"PG0379","Wednesday","Business","57200.00","57200.00","57200.00"
"PG0379","Tuesday  ","Business","57200.00","57200.00","57200.00"
"PG0379","Thursday ","Business","57200.00","57200.00","57200.00"
"PG0379","Saturday ","Business","57200.00","57200.00","57200.00"
"PG0379","Monday   ","Business","57200.00","57200.00","57200.00"
"PG0379","Sunday   ","Economy","21000.00","19100.00","19206.23"
"PG0379","Saturday ","Economy","21000.00","19100.00","19206.23"
"PG0379","Wednesday","Economy","21000.00","19100.00","19206.23"
"PG0379","Tuesday  ","Economy","21000.00","19100.00","19206.23"
"PG0379","Thursday ","Economy","21000.00","19100.00","19206.23"
"PG0379","Friday   ","Economy","21000.00","19100.00","19206.23"
"PG0379","Monday   ","Economy","21000.00","19100.00","19206.23"
"PG0380","Sunday   ","Economy","18800.00","17100.00","17222.89"
"PG0380","Wednesday","Economy","18800.00","17100.00","17222.89"
"PG0381","Sunday   ","Economy","18800.00","17100.00","17208.37"
"PG0381","Wednesday","Economy","18800.00","17100.00","17208.37"
"PG0383","Friday   ","Business","10300.00","10300.00","10300.00"
"PG0383","Tuesday  ","Business","10300.00","10300.00","10300.00"
"PG0383","Monday   ","Business","10300.00","10300.00","10300.00"
"PG0383","Saturday ","Business","10300.00","10300.00","10300.00"
"PG0383","Wednesday","Business","10300.00","10300.00","10300.00"
"PG0383","Thursday ","Business","10300.00","10300.00","10300.00"
"PG0383","Sunday   ","Business","10300.00","10300.00","10300.00"
"PG0383","Sunday   ","Economy","3800.00","3400.00","3423.03"
"PG0383","Friday   ","Economy","3800.00","3400.00","3423.03"
"PG0383","Tuesday  ","Economy","3800.00","3400.00","3423.03"
"PG0383","Wednesday","Economy","3800.00","3400.00","3423.03"
"PG0383","Thursday ","Economy","3800.00","3400.00","3423.03"
"PG0383","Saturday ","Economy","3800.00","3400.00","3423.03"
"PG0383","Monday   ","Economy","3800.00","3400.00","3423.03"
"PG0384","Wednesday","Business","10300.00","10300.00","10300.00"
"PG0384","Saturday ","Business","10300.00","10300.00","10300.00"
"PG0384","Friday   ","Business","10300.00","10300.00","10300.00"
"PG0384","Monday   ","Business","10300.00","10300.00","10300.00"
"PG0384","Sunday   ","Business","10300.00","10300.00","10300.00"
"PG0384","Thursday ","Business","10300.00","10300.00","10300.00"
"PG0384","Tuesday  ","Business","10300.00","10300.00","10300.00"
"PG0384","Friday   ","Economy","3800.00","3400.00","3423.95"
"PG0384","Saturday ","Economy","3800.00","3400.00","3423.95"
"PG0384","Tuesday  ","Economy","3800.00","3400.00","3423.95"
"PG0384","Wednesday","Economy","3800.00","3400.00","3423.95"
"PG0384","Monday   ","Economy","3800.00","3400.00","3423.95"
"PG0384","Thursday ","Economy","3800.00","3400.00","3423.95"
"PG0384","Sunday   ","Economy","3800.00","3400.00","3423.95"
"PG0385","Wednesday","Business","10300.00","10300.00","10300.00"
"PG0385","Sunday   ","Business","10300.00","10300.00","10300.00"
"PG0385","Saturday ","Business","10300.00","10300.00","10300.00"
"PG0385","Friday   ","Business","10300.00","10300.00","10300.00"
"PG0385","Monday   ","Business","10300.00","10300.00","10300.00"
"PG0385","Thursday ","Business","10300.00","10300.00","10300.00"
"PG0385","Tuesday  ","Business","10300.00","10300.00","10300.00"
"PG0385","Wednesday","Economy","3400.00","3400.00","3400.00"
"PG0385","Sunday   ","Economy","3400.00","3400.00","3400.00"
"PG0385","Saturday ","Economy","3400.00","3400.00","3400.00"
"PG0385","Friday   ","Economy","3400.00","3400.00","3400.00"
"PG0385","Monday   ","Economy","3400.00","3400.00","3400.00"
"PG0385","Tuesday  ","Economy","3400.00","3400.00","3400.00"
"PG0385","Thursday ","Economy","3400.00","3400.00","3400.00"
"PG0387","Monday   ","Business","10300.00","10300.00","10300.00"
"PG0387","Wednesday","Business","10300.00","10300.00","10300.00"
"PG0387","Thursday ","Business","10300.00","10300.00","10300.00"
"PG0387","Saturday ","Business","10300.00","10300.00","10300.00"
"PG0387","Friday   ","Business","10300.00","10300.00","10300.00"
"PG0387","Sunday   ","Business","10300.00","10300.00","10300.00"
"PG0387","Tuesday  ","Business","10300.00","10300.00","10300.00"
"PG0387","Friday   ","Economy","3800.00","3400.00","3423.81"
"PG0387","Tuesday  ","Economy","3800.00","3400.00","3423.81"
"PG0387","Wednesday","Economy","3800.00","3400.00","3423.81"
"PG0387","Thursday ","Economy","3800.00","3400.00","3423.81"
"PG0387","Monday   ","Economy","3800.00","3400.00","3423.81"
"PG0387","Sunday   ","Economy","3800.00","3400.00","3423.81"
"PG0387","Saturday ","Economy","3800.00","3400.00","3423.81"
"PG0388","Sunday   ","Economy","4000.00","3600.00","3630.68"
"PG0388","Friday   ","Economy","4000.00","3600.00","3630.68"
"PG0388","Monday   ","Economy","4000.00","3600.00","3630.68"
"PG0388","Saturday ","Economy","4000.00","3600.00","3630.68"
"PG0388","Thursday ","Economy","4000.00","3600.00","3630.68"
"PG0388","Tuesday  ","Economy","4000.00","3600.00","3630.68"
"PG0388","Wednesday","Economy","4000.00","3600.00","3630.68"
"PG0389","Friday   ","Economy","4000.00","3600.00","3630.88"
"PG0389","Sunday   ","Economy","4000.00","3600.00","3630.88"
"PG0389","Saturday ","Economy","4000.00","3600.00","3630.88"
"PG0389","Monday   ","Economy","4000.00","3600.00","3630.88"
"PG0389","Tuesday  ","Economy","4000.00","3600.00","3630.88"
"PG0389","Thursday ","Economy","4000.00","3600.00","3630.88"
"PG0389","Wednesday","Economy","4000.00","3600.00","3630.88"
"PG0390","Sunday   ","Economy","21600.00","19700.00","19836.01"
"PG0390","Thursday ","Economy","21600.00","19700.00","19836.01"
"PG0390","Tuesday  ","Economy","21600.00","19700.00","19836.01"
"PG0390","Saturday ","Economy","21600.00","19700.00","19836.01"
"PG0390","Friday   ","Economy","21600.00","19700.00","19836.01"
"PG0390","Wednesday","Economy","21600.00","19700.00","19836.01"
"PG0390","Monday   ","Economy","21600.00","19700.00","19836.01"
"PG0391","Monday   ","Economy","21600.00","19700.00","19798.70"
"PG0391","Sunday   ","Economy","21600.00","19700.00","19798.70"
"PG0391","Wednesday","Economy","21600.00","19700.00","19798.70"
"PG0391","Thursday ","Economy","21600.00","19700.00","19798.70"
"PG0391","Saturday ","Economy","21600.00","19700.00","19798.70"
"PG0391","Friday   ","Economy","21600.00","19700.00","19798.70"
"PG0391","Tuesday  ","Economy","21600.00","19700.00","19798.70"
"PG0396","Friday   ","Business","26900.00","26900.00","26900.00"
"PG0396","Wednesday","Business","26900.00","26900.00","26900.00"
"PG0396","Tuesday  ","Business","26900.00","26900.00","26900.00"
"PG0396","Sunday   ","Business","26900.00","26900.00","26900.00"
"PG0396","Thursday ","Business","26900.00","26900.00","26900.00"
"PG0396","Monday   ","Business","26900.00","26900.00","26900.00"
"PG0396","Saturday ","Business","26900.00","26900.00","26900.00"
"PG0396","Sunday   ","Economy","9900.00","9000.00","9052.41"
"PG0396","Thursday ","Economy","9900.00","9000.00","9052.41"
"PG0396","Wednesday","Economy","9900.00","9000.00","9052.41"
"PG0396","Tuesday  ","Economy","9900.00","9000.00","9052.41"
"PG0396","Monday   ","Economy","9900.00","9000.00","9052.41"
"PG0396","Saturday ","Economy","9900.00","9000.00","9052.41"
"PG0396","Friday   ","Economy","9900.00","9000.00","9052.41"
"PG0397","Friday   ","Business","26900.00","26900.00","26900.00"
"PG0397","Sunday   ","Business","26900.00","26900.00","26900.00"
"PG0397","Wednesday","Business","26900.00","26900.00","26900.00"
"PG0397","Thursday ","Business","26900.00","26900.00","26900.00"
"PG0397","Tuesday  ","Business","26900.00","26900.00","26900.00"
"PG0397","Saturday ","Business","26900.00","26900.00","26900.00"
"PG0397","Monday   ","Business","26900.00","26900.00","26900.00"
"PG0397","Wednesday","Economy","9900.00","9000.00","9049.86"
"PG0397","Monday   ","Economy","9900.00","9000.00","9049.86"
"PG0397","Sunday   ","Economy","9900.00","9000.00","9049.86"
"PG0397","Tuesday  ","Economy","9900.00","9000.00","9049.86"
"PG0397","Saturday ","Economy","9900.00","9000.00","9049.86"
"PG0397","Friday   ","Economy","9900.00","9000.00","9049.86"
"PG0397","Thursday ","Economy","9900.00","9000.00","9049.86"
"PG0399","Thursday ","Economy","5900.00","5900.00","5900.00"
"PG0399","Sunday   ","Economy","5900.00","5900.00","5900.00"
"PG0399","Tuesday  ","Economy","5900.00","5900.00","5900.00"
"PG0399","Saturday ","Economy","5900.00","5900.00","5900.00"
"PG0399","Friday   ","Economy","5900.00","5900.00","5900.00"
"PG0399","Monday   ","Economy","5900.00","5900.00","5900.00"
"PG0399","Wednesday","Economy","5900.00","5900.00","5900.00"
"PG0400","Friday   ","Economy","5900.00","5900.00","5900.00"
"PG0400","Saturday ","Economy","5900.00","5900.00","5900.00"
"PG0400","Thursday ","Economy","5900.00","5900.00","5900.00"
"PG0400","Sunday   ","Economy","5900.00","5900.00","5900.00"
"PG0400","Tuesday  ","Economy","5900.00","5900.00","5900.00"
"PG0400","Wednesday","Economy","5900.00","5900.00","5900.00"
"PG0400","Monday   ","Economy","5900.00","5900.00","5900.00"
"PG0401","Monday   ","Economy","5900.00","5900.00","5900.00"
"PG0401","Friday   ","Economy","5900.00","5900.00","5900.00"
"PG0401","Thursday ","Economy","5900.00","5900.00","5900.00"
"PG0401","Wednesday","Economy","5900.00","5900.00","5900.00"
"PG0401","Tuesday  ","Economy","5900.00","5900.00","5900.00"
"PG0401","Sunday   ","Economy","5900.00","5900.00","5900.00"
"PG0401","Saturday ","Economy","5900.00","5900.00","5900.00"
"PG0404","Friday   ","Business","20000.00","20000.00","20000.00"
"PG0404","Thursday ","Business","20000.00","20000.00","20000.00"
"PG0404","Wednesday","Business","20000.00","20000.00","20000.00"
"PG0404","Tuesday  ","Business","20000.00","20000.00","20000.00"
"PG0404","Sunday   ","Business","20000.00","20000.00","20000.00"
"PG0404","Monday   ","Business","20000.00","20000.00","20000.00"
"PG0404","Saturday ","Business","20000.00","20000.00","20000.00"
"PG0404","Sunday   ","Economy","7300.00","6700.00","6752.04"
"PG0404","Saturday ","Economy","7300.00","6700.00","6752.04"
"PG0404","Friday   ","Economy","7300.00","6700.00","6752.04"
"PG0404","Tuesday  ","Economy","7300.00","6700.00","6752.04"
"PG0404","Thursday ","Economy","7300.00","6700.00","6752.04"
"PG0404","Wednesday","Economy","7300.00","6700.00","6752.04"
"PG0404","Monday   ","Economy","7300.00","6700.00","6752.04"
"PG0405","Sunday   ","Business","20000.00","20000.00","20000.00"
"PG0405","Saturday ","Business","20000.00","20000.00","20000.00"
"PG0405","Thursday ","Business","20000.00","20000.00","20000.00"
"PG0405","Friday   ","Business","20000.00","20000.00","20000.00"
"PG0405","Wednesday","Business","20000.00","20000.00","20000.00"
"PG0405","Tuesday  ","Business","20000.00","20000.00","20000.00"
"PG0405","Monday   ","Business","20000.00","20000.00","20000.00"
"PG0405","Wednesday","Economy","7300.00","6700.00","6749.57"
"PG0405","Thursday ","Economy","7300.00","6700.00","6749.57"
"PG0405","Sunday   ","Economy","7300.00","6700.00","6749.57"
"PG0405","Saturday ","Economy","7300.00","6700.00","6749.57"
"PG0405","Tuesday  ","Economy","7300.00","6700.00","6749.57"
"PG0405","Friday   ","Economy","7300.00","6700.00","6749.57"
"PG0405","Monday   ","Economy","7300.00","6700.00","6749.57"
"PG0408","Tuesday  ","Business","20000.00","20000.00","20000.00"
"PG0408","Friday   ","Business","20000.00","20000.00","20000.00"
"PG0408","Saturday ","Business","20000.00","20000.00","20000.00"
"PG0408","Monday   ","Business","20000.00","20000.00","20000.00"
"PG0408","Wednesday","Business","20000.00","20000.00","20000.00"
"PG0408","Sunday   ","Business","20000.00","20000.00","20000.00"
"PG0408","Thursday ","Business","20000.00","20000.00","20000.00"
"PG0408","Tuesday  ","Economy","7300.00","6700.00","6749.32"
"PG0408","Sunday   ","Economy","7300.00","6700.00","6749.32"
"PG0408","Wednesday","Economy","7300.00","6700.00","6749.32"
"PG0408","Thursday ","Economy","7300.00","6700.00","6749.32"
"PG0408","Monday   ","Economy","7300.00","6700.00","6749.32"
"PG0408","Saturday ","Economy","7300.00","6700.00","6749.32"
"PG0408","Friday   ","Economy","7300.00","6700.00","6749.32"
"PG0409","Tuesday  ","Business","20000.00","20000.00","20000.00"
"PG0409","Saturday ","Business","20000.00","20000.00","20000.00"
"PG0409","Friday   ","Business","20000.00","20000.00","20000.00"
"PG0409","Monday   ","Business","20000.00","20000.00","20000.00"
"PG0409","Sunday   ","Business","20000.00","20000.00","20000.00"
"PG0409","Thursday ","Business","20000.00","20000.00","20000.00"
"PG0409","Wednesday","Business","20000.00","20000.00","20000.00"
"PG0409","Thursday ","Economy","7300.00","6700.00","6752.61"
"PG0409","Sunday   ","Economy","7300.00","6700.00","6752.61"
"PG0409","Tuesday  ","Economy","7300.00","6700.00","6752.61"
"PG0409","Monday   ","Economy","7300.00","6700.00","6752.61"
"PG0409","Friday   ","Economy","7300.00","6700.00","6752.61"
"PG0409","Wednesday","Economy","7300.00","6700.00","6752.61"
"PG0409","Saturday ","Economy","7300.00","6700.00","6752.61"
"PG0410","Monday   ","Economy","6900.00","6900.00","6900.00"
"PG0410","Tuesday  ","Economy","6900.00","6900.00","6900.00"
"PG0410","Sunday   ","Economy","6900.00","6900.00","6900.00"
"PG0410","Friday   ","Economy","6900.00","6900.00","6900.00"
"PG0410","Thursday ","Economy","6900.00","6900.00","6900.00"
"PG0410","Wednesday","Economy","6900.00","6900.00","6900.00"
"PG0410","Saturday ","Economy","6900.00","6900.00","6900.00"
"PG0411","Sunday   ","Economy","6900.00","6900.00","6900.00"
"PG0411","Saturday ","Economy","6900.00","6900.00","6900.00"
"PG0411","Thursday ","Economy","6900.00","6900.00","6900.00"
"PG0411","Monday   ","Economy","6900.00","6900.00","6900.00"
"PG0411","Wednesday","Economy","6900.00","6900.00","6900.00"
"PG0411","Tuesday  ","Economy","6900.00","6900.00","6900.00"
"PG0411","Friday   ","Economy","6900.00","6900.00","6900.00"
"PG0412","Monday   ","Business","35000.00","35000.00","35000.00"
"PG0412","Wednesday","Business","35000.00","35000.00","35000.00"
"PG0412","Tuesday  ","Business","35000.00","35000.00","35000.00"
"PG0412","Thursday ","Business","35000.00","35000.00","35000.00"
"PG0412","Friday   ","Business","35000.00","35000.00","35000.00"
"PG0412","Sunday   ","Business","35000.00","35000.00","35000.00"
"PG0412","Saturday ","Business","35000.00","35000.00","35000.00"
"PG0412","Saturday ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Tuesday  ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Thursday ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Wednesday","Comfort","19900.00","19900.00","19900.00"
"PG0412","Friday   ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Monday   ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Sunday   ","Comfort","19900.00","19900.00","19900.00"
"PG0412","Friday   ","Economy","12800.00","11700.00","11739.88"
"PG0412","Thursday ","Economy","12800.00","11700.00","11739.88"
"PG0412","Wednesday","Economy","12800.00","11700.00","11739.88"
"PG0412","Saturday ","Economy","12800.00","11700.00","11739.88"
"PG0412","Monday   ","Economy","12800.00","11700.00","11739.88"
"PG0412","Tuesday  ","Economy","12800.00","11700.00","11739.88"
"PG0412","Sunday   ","Economy","12800.00","11700.00","11739.88"
"PG0413","Friday   ","Business","35000.00","35000.00","35000.00"
"PG0413","Sunday   ","Business","35000.00","35000.00","35000.00"
"PG0413","Tuesday  ","Business","35000.00","35000.00","35000.00"
"PG0413","Saturday ","Business","35000.00","35000.00","35000.00"
"PG0413","Monday   ","Business","35000.00","35000.00","35000.00"
"PG0413","Thursday ","Business","35000.00","35000.00","35000.00"
"PG0413","Wednesday","Business","35000.00","35000.00","35000.00"
"PG0413","Monday   ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Tuesday  ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Wednesday","Comfort","19900.00","19900.00","19900.00"
"PG0413","Friday   ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Thursday ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Sunday   ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Saturday ","Comfort","19900.00","19900.00","19900.00"
"PG0413","Friday   ","Economy","12800.00","11700.00","11740.37"
"PG0413","Sunday   ","Economy","12800.00","11700.00","11740.37"
"PG0413","Wednesday","Economy","12800.00","11700.00","11740.37"
"PG0413","Monday   ","Economy","12800.00","11700.00","11740.37"
"PG0413","Tuesday  ","Economy","12800.00","11700.00","11740.37"
"PG0413","Saturday ","Economy","12800.00","11700.00","11740.37"
"PG0413","Thursday ","Economy","12800.00","11700.00","11740.37"
"PG0414","Thursday ","Economy","16300.00","14800.00","14910.76"
"PG0414","Friday   ","Economy","16300.00","14800.00","14910.76"
"PG0414","Monday   ","Economy","16300.00","14800.00","14910.76"
"PG0414","Saturday ","Economy","16300.00","14800.00","14910.76"
"PG0414","Wednesday","Economy","16300.00","14800.00","14910.76"
"PG0414","Sunday   ","Economy","16300.00","14800.00","14910.76"
"PG0414","Tuesday  ","Economy","16300.00","14800.00","14910.76"
"PG0415","Thursday ","Economy","16300.00","14800.00","14934.93"
"PG0415","Friday   ","Economy","16300.00","14800.00","14934.93"
"PG0415","Saturday ","Economy","16300.00","14800.00","14934.93"
"PG0415","Tuesday  ","Economy","16300.00","14800.00","14934.93"
"PG0415","Wednesday","Economy","16300.00","14800.00","14934.93"
"PG0415","Sunday   ","Economy","16300.00","14800.00","14934.93"
"PG0415","Monday   ","Economy","16300.00","14800.00","14934.93"
"PG0416","Wednesday","Economy","4500.00","4100.00","4129.20"
"PG0416","Monday   ","Economy","4500.00","4100.00","4129.20"
"PG0416","Saturday ","Economy","4500.00","4100.00","4129.20"
"PG0416","Sunday   ","Economy","4500.00","4100.00","4129.20"
"PG0416","Thursday ","Economy","4500.00","4100.00","4129.20"
"PG0416","Friday   ","Economy","4500.00","4100.00","4129.20"
"PG0416","Tuesday  ","Economy","4500.00","4100.00","4129.20"
"PG0417","Wednesday","Economy","4500.00","4100.00","4135.43"
"PG0417","Thursday ","Economy","4500.00","4100.00","4135.43"
"PG0417","Saturday ","Economy","4500.00","4100.00","4135.43"
"PG0417","Monday   ","Economy","4500.00","4100.00","4135.43"
"PG0417","Sunday   ","Economy","4500.00","4100.00","4135.43"
"PG0417","Friday   ","Economy","4500.00","4100.00","4135.43"
"PG0417","Tuesday  ","Economy","4500.00","4100.00","4135.43"
"PG0428","Thursday ","Economy","28100.00","25500.00","25799.59"
"PG0428","Sunday   ","Economy","28100.00","25500.00","25799.59"
"PG0429","Wednesday","Economy","28100.00","25500.00","25676.10"
"PG0429","Sunday   ","Economy","28100.00","25500.00","25676.10"
"PG0432","Wednesday","Business","94000.00","94000.00","94000.00"
"PG0432","Wednesday","Economy","34500.00","31300.00","31382.05"
"PG0433","Monday   ","Business","94000.00","94000.00","94000.00"
"PG0433","Monday   ","Economy","34500.00","31300.00","31379.01"
"PG0438","Thursday ","Economy","10400.00","10400.00","10400.00"
"PG0438","Monday   ","Economy","10400.00","10400.00","10400.00"
"PG0438","Friday   ","Economy","10400.00","10400.00","10400.00"
"PG0438","Wednesday","Economy","10400.00","10400.00","10400.00"
"PG0438","Sunday   ","Economy","10400.00","10400.00","10400.00"
"PG0438","Saturday ","Economy","10400.00","10400.00","10400.00"
"PG0438","Tuesday  ","Economy","10400.00","10400.00","10400.00"
"PG0439","Monday   ","Economy","10400.00","10400.00","10400.00"
"PG0439","Tuesday  ","Economy","10400.00","10400.00","10400.00"
"PG0439","Friday   ","Economy","10400.00","10400.00","10400.00"
"PG0439","Sunday   ","Economy","10400.00","10400.00","10400.00"
"PG0439","Wednesday","Economy","10400.00","10400.00","10400.00"
"PG0439","Saturday ","Economy","10400.00","10400.00","10400.00"
"PG0439","Thursday ","Economy","10400.00","10400.00","10400.00"
"PG0440","Tuesday  ","Economy","10400.00","10400.00","10400.00"
"PG0440","Sunday   ","Economy","10400.00","10400.00","10400.00"
"PG0440","Wednesday","Economy","10400.00","10400.00","10400.00"
"PG0440","Friday   ","Economy","10400.00","10400.00","10400.00"
"PG0440","Monday   ","Economy","10400.00","10400.00","10400.00"
"PG0440","Thursday ","Economy","10400.00","10400.00","10400.00"
"PG0440","Saturday ","Economy","10400.00","10400.00","10400.00"
"PG0442","Wednesday","Economy","23400.00","21200.00","21280.73"
"PG0442","Sunday   ","Economy","23400.00","21200.00","21280.73"
"PG0443","Sunday   ","Economy","23400.00","21200.00","21324.53"
"PG0443","Wednesday","Economy","23400.00","21200.00","21324.53"
"PG0446","Saturday ","Economy","14700.00","13400.00","13521.88"
"PG0446","Tuesday  ","Economy","14700.00","13400.00","13521.88"
"PG0447","Wednesday","Economy","14700.00","13400.00","13544.44"
"PG0447","Saturday ","Economy","14700.00","13400.00","13544.44"
"PG0448","Thursday ","Economy","13400.00","12200.00","12306.99"
"PG0448","Tuesday  ","Economy","13400.00","12200.00","12306.99"
"PG0448","Sunday   ","Economy","13400.00","12200.00","12306.99"
"PG0449","Friday   ","Economy","13400.00","12200.00","12309.09"
"PG0449","Sunday   ","Economy","13400.00","12200.00","12309.09"
"PG0449","Tuesday  ","Economy","13400.00","12200.00","12309.09"
"PG0452","Wednesday","Business","87700.00","87700.00","87700.00"
"PG0452","Sunday   ","Business","87700.00","87700.00","87700.00"
"PG0452","Wednesday","Economy","32200.00","29200.00","29380.94"
"PG0452","Sunday   ","Economy","32200.00","29200.00","29380.94"
"PG0453","Wednesday","Business","87700.00","87700.00","87700.00"
"PG0453","Saturday ","Business","87700.00","87700.00","87700.00"
"PG0453","Wednesday","Economy","32200.00","29200.00","29385.71"
"PG0453","Saturday ","Economy","32200.00","29200.00","29385.71"
"PG0454","Friday   ","Business","12600.00","12600.00","12600.00"
"PG0454","Saturday ","Business","12600.00","12600.00","12600.00"
"PG0454","Monday   ","Business","12600.00","12600.00","12600.00"
"PG0454","Tuesday  ","Business","12600.00","12600.00","12600.00"
"PG0454","Sunday   ","Business","12600.00","12600.00","12600.00"
"PG0454","Wednesday","Business","12600.00","12600.00","12600.00"
"PG0454","Thursday ","Business","12600.00","12600.00","12600.00"
"PG0454","Wednesday","Economy","4600.00","4200.00","4226.67"
"PG0454","Sunday   ","Economy","4600.00","4200.00","4226.67"
"PG0454","Saturday ","Economy","4600.00","4200.00","4226.67"
"PG0454","Monday   ","Economy","4600.00","4200.00","4226.67"
"PG0454","Tuesday  ","Economy","4600.00","4200.00","4226.67"
"PG0454","Friday   ","Economy","4600.00","4200.00","4226.67"
"PG0454","Thursday ","Economy","4600.00","4200.00","4226.67"
"PG0455","Friday   ","Business","12600.00","12600.00","12600.00"
"PG0455","Saturday ","Business","12600.00","12600.00","12600.00"
"PG0455","Sunday   ","Business","12600.00","12600.00","12600.00"
"PG0455","Monday   ","Business","12600.00","12600.00","12600.00"
"PG0455","Tuesday  ","Business","12600.00","12600.00","12600.00"
"PG0455","Thursday ","Business","12600.00","12600.00","12600.00"
"PG0455","Wednesday","Business","12600.00","12600.00","12600.00"
"PG0455","Tuesday  ","Economy","4600.00","4200.00","4224.86"
"PG0455","Thursday ","Economy","4600.00","4200.00","4224.86"
"PG0455","Friday   ","Economy","4600.00","4200.00","4224.86"
"PG0455","Wednesday","Economy","4600.00","4200.00","4224.86"
"PG0455","Monday   ","Economy","4600.00","4200.00","4224.86"
"PG0455","Saturday ","Economy","4600.00","4200.00","4224.86"
"PG0455","Sunday   ","Economy","4600.00","4200.00","4224.86"
"PG0456","Sunday   ","Economy","6800.00","6800.00","6800.00"
"PG0456","Thursday ","Economy","6800.00","6800.00","6800.00"
"PG0456","Saturday ","Economy","6800.00","6800.00","6800.00"
"PG0456","Wednesday","Economy","6800.00","6800.00","6800.00"
"PG0456","Tuesday  ","Economy","6800.00","6800.00","6800.00"
"PG0456","Friday   ","Economy","6800.00","6800.00","6800.00"
"PG0456","Monday   ","Economy","6800.00","6800.00","6800.00"
"PG0457","Saturday ","Economy","6800.00","6800.00","6800.00"
"PG0457","Sunday   ","Economy","6800.00","6800.00","6800.00"
"PG0457","Tuesday  ","Economy","6800.00","6800.00","6800.00"
"PG0457","Thursday ","Economy","6800.00","6800.00","6800.00"
"PG0457","Wednesday","Economy","6800.00","6800.00","6800.00"
"PG0457","Friday   ","Economy","6800.00","6800.00","6800.00"
"PG0457","Monday   ","Economy","6800.00","6800.00","6800.00"
"PG0458","Saturday ","Economy","6800.00","6800.00","6800.00"
"PG0458","Friday   ","Economy","6800.00","6800.00","6800.00"
"PG0458","Wednesday","Economy","6800.00","6800.00","6800.00"
"PG0458","Sunday   ","Economy","6800.00","6800.00","6800.00"
"PG0458","Tuesday  ","Economy","6800.00","6800.00","6800.00"
"PG0458","Monday   ","Economy","6800.00","6800.00","6800.00"
"PG0458","Thursday ","Economy","6800.00","6800.00","6800.00"
"PG0461","Thursday ","Business","21400.00","21400.00","21400.00"
"PG0461","Saturday ","Business","21400.00","21400.00","21400.00"
"PG0461","Sunday   ","Business","21400.00","21400.00","21400.00"
"PG0461","Tuesday  ","Business","21400.00","21400.00","21400.00"
"PG0461","Friday   ","Business","21400.00","21400.00","21400.00"
"PG0461","Wednesday","Business","21400.00","21400.00","21400.00"
"PG0461","Monday   ","Business","21400.00","21400.00","21400.00"
"PG0461","Monday   ","Economy","7800.00","7100.00","7140.93"
"PG0461","Thursday ","Economy","7800.00","7100.00","7140.93"
"PG0461","Saturday ","Economy","7800.00","7100.00","7140.93"
"PG0461","Tuesday  ","Economy","7800.00","7100.00","7140.93"
"PG0461","Wednesday","Economy","7800.00","7100.00","7140.93"
"PG0461","Sunday   ","Economy","7800.00","7100.00","7140.93"
"PG0461","Friday   ","Economy","7800.00","7100.00","7140.93"
"PG0462","Tuesday  ","Business","21400.00","21400.00","21400.00"
"PG0462","Saturday ","Business","21400.00","21400.00","21400.00"
"PG0462","Friday   ","Business","21400.00","21400.00","21400.00"
"PG0462","Thursday ","Business","21400.00","21400.00","21400.00"
"PG0462","Wednesday","Business","21400.00","21400.00","21400.00"
"PG0462","Monday   ","Business","21400.00","21400.00","21400.00"
"PG0462","Sunday   ","Business","21400.00","21400.00","21400.00"
"PG0462","Wednesday","Economy","7800.00","7100.00","7142.83"
"PG0462","Thursday ","Economy","7800.00","7100.00","7142.83"
"PG0462","Tuesday  ","Economy","7800.00","7100.00","7142.83"
"PG0462","Saturday ","Economy","7800.00","7100.00","7142.83"
"PG0462","Sunday   ","Economy","7800.00","7100.00","7142.83"
"PG0462","Monday   ","Economy","7800.00","7100.00","7142.83"
"PG0462","Friday   ","Economy","7800.00","7100.00","7142.83"
"PG0465","Monday   ","Economy","3900.00","3900.00","3900.00"
"PG0465","Sunday   ","Economy","3900.00","3900.00","3900.00"
"PG0465","Wednesday","Economy","3900.00","3900.00","3900.00"
"PG0465","Friday   ","Economy","3900.00","3900.00","3900.00"
"PG0465","Thursday ","Economy","3900.00","3900.00","3900.00"
"PG0465","Tuesday  ","Economy","3900.00","3900.00","3900.00"
"PG0465","Saturday ","Economy","3900.00","3900.00","3900.00"
"PG0466","Thursday ","Economy","3900.00","3900.00","3900.00"
"PG0466","Monday   ","Economy","3900.00","3900.00","3900.00"
"PG0466","Tuesday  ","Economy","3900.00","3900.00","3900.00"
"PG0466","Sunday   ","Economy","3900.00","3900.00","3900.00"
"PG0466","Saturday ","Economy","3900.00","3900.00","3900.00"
"PG0466","Friday   ","Economy","3900.00","3900.00","3900.00"
"PG0466","Wednesday","Economy","3900.00","3900.00","3900.00"
"PG0469","Saturday ","Business","18000.00","18000.00","18000.00"
"PG0469","Wednesday","Business","18000.00","18000.00","18000.00"
